Experiment subset: sand-gravel-mud (SGM) on rough bed
Data tables for cross sections at x= 32, 66, and 90 m are listed in succession below,
separated by blank lines and headers.

						
Cross section: x = 32 m						
Column Headings: t is the time since gate release. h is the mean flow thickness. sigma is the mean						
basal total normal stress and pbed is the mean basal pore-fluid pressure. "SD" denotes the						
standard deviation from the mean.						

t(s)	h(m)		SD h(m)		sigma(kPa)	SD sigma(kPa)	pbed(kPa)	SD pbed(kPa)
19.19	0.1085685	0.015041929	2.3738145	0.383595761	1.9407455	0.643078108
19.2	0.108963275	0.015455093	2.3771385	0.380426299	1.91915525	0.633459415
19.21	0.108354375	0.015054078	2.37908		0.3837514	1.92990775	0.663950218
19.22	0.1077325	0.014890774	2.37711975	0.384072762	1.942609	0.657027214
19.23	0.108892675	0.014471157	2.366499	0.36972757	1.9097635	0.638244333
19.24	0.10850135	0.014881881	2.37451575	0.381419891	1.931236	0.664782725
19.25	0.108827025	0.01451216	2.378061	0.382991771	1.94033225	0.66445524
19.26	0.10960685	0.015277822	2.3764555	0.388359779	1.94465725	0.675931597
19.27	0.10894455	0.014967563	2.381018	0.384914323	1.939225	0.676790583
19.28	0.108419475	0.015015092	2.3750475	0.385322023	1.95611675	0.679694611
19.29	0.109392025	0.015329501	2.37449975	0.380509106	1.94578725	0.677393701
19.3	0.108763625	0.014990275	2.37978075	0.384935523	1.95016925	0.682601268
19.31	0.1085622	0.015679978	2.3753845	0.387242896	1.931519	0.656490793
19.32	0.108851675	0.015720097	2.3825465	0.388911793	1.940414	0.671270436
19.33	0.108597625	0.01515823	2.37692575	0.387176031	1.94275375	0.68472326
19.34	0.1086924	0.015805794	2.3773125	0.393279987	1.9482355	0.683455229
19.35	0.109490375	0.015912331	2.3779225	0.391184478	1.9604435	0.684128502
19.36	0.109746025	0.016424561	2.3773765	0.38696431	1.95348325	0.69562731
19.37	0.1095451	0.016171245	2.380802	0.386179881	1.9536585	0.694836127
19.38	0.1096739	0.016366711	2.37675775	0.386438509	1.952784	0.694427917
19.39	0.109870175	0.016209448	2.3818055	0.386336118	1.96167375	0.705520748
19.4	0.11039965	0.016695485	2.38214025	0.391976344	1.950778	0.693666357
19.41	0.11067805	0.016598309	2.3817025	0.390968956	1.95298975	0.694933234
19.42	0.1105643	0.016071869	2.38268925	0.391123256	1.95316725	0.686828617
19.43	0.11056405	0.015613243	2.380642	0.387864593	1.95544625	0.700526825
19.44	0.110200325	0.015750504	2.3758265	0.390089452	1.95965225	0.700124207
19.45	0.109849375	0.015403909	2.3738575	0.384157348	1.942359	0.696839492
19.46	0.1102762	0.014734415	2.38476475	0.396788003	1.945273	0.688297022
19.47	0.109534175	0.014892244	2.37852475	0.391735019	1.9469015	0.686970149
19.48	0.1100946	0.015033563	2.3756385	0.393798194	1.94779075	0.687940585
19.49	0.110533125	0.014706092	2.37705575	0.391445687	1.950737	0.695385773
19.5	0.1100645	0.014114713	2.378038	0.393701681	1.94792625	0.688011323
19.51	0.109242925	0.014334299	2.382793	0.394688535	1.945761	0.688282286
19.52	0.1090141	0.014946293	2.37834625	0.384502407	1.961173	0.701879138
19.53	0.109140575	0.014877919	2.377491	0.385750125	1.94303325	0.687877306
19.54	0.10953095	0.015089603	2.3811495	0.386710952	1.92880375	0.677485705
19.55	0.109792325	0.014886804	2.37926375	0.392903078	1.95109625	0.688361601
19.56	0.11087645	0.014920652	2.3830035	0.388971202	1.94018475	0.688425747
19.57	0.110237925	0.014777824	2.380718	0.389747115	1.9373185	0.686087083
19.58	0.1111524	0.014557828	2.38704225	0.387136177	1.950885	0.706963589
19.59	0.11113785	0.015149975	2.38041825	0.38463686	1.92645875	0.667540214
19.6	0.1116234	0.014418246	2.380292	0.381265167	1.928561	0.661386938
19.61	0.111353225	0.014286389	2.38948475	0.386239743	1.928008	0.662210495
19.62	0.11117605	0.014379609	2.38892675	0.377198115	1.93212425	0.667416731
19.63	0.111265925	0.013923605	2.3777585	0.384054311	1.92751775	0.668114369
19.64	0.1103194	0.014713306	2.37732675	0.383058752	1.9238935	0.670786081
19.65	0.110294275	0.01446201	2.3795295	0.38322105	1.93267225	0.67385616
19.66	0.109633375	0.014649102	2.38437725	0.380507883	1.93728775	0.656518169
19.67	0.10978895	0.014399454	2.3832685	0.380643756	1.92950475	0.673365032
19.68	0.109963275	0.01514542	2.37816125	0.38777124	1.936042	0.671321528
19.69	0.1109056	0.014915655	2.38494875	0.385536989	1.9296915	0.672071105
19.7	0.110632375	0.015042573	2.38004775	0.382120505	1.92707725	0.666645688
19.71	0.11027045	0.015134454	2.37848225	0.384305018	1.9335145	0.668144704
19.72	0.110175675	0.014889796	2.375008	0.377732366	1.93415725	0.671723256
19.73	0.109692125	0.015628363	2.380975	0.373993415	1.93024025	0.663400398
19.74	0.1100749	0.0145141	2.38431275	0.379547484	1.93798725	0.67217338
19.75	0.109458075	0.014976196	2.37951675	0.382587605	1.93702		0.676946532
19.76	0.10986315	0.014870495	2.38968075	0.370512802	1.94151475	0.676219069
19.77	0.109557125	0.014605053	2.3859945	0.372624815	1.955521	0.673882615
19.78	0.109554925	0.01491609	2.3847705	0.373380022	1.9275185	0.678445195
19.79	0.110036375	0.013938429	2.375768	0.372899297	1.943244	0.686491146
19.8	0.110099075	0.013114337	2.38011125	0.377458627	1.93512325	0.678867747
19.81	0.10991635	0.013320064	2.3757295	0.372142649	1.9299755	0.668127212
19.82	0.110032825	0.013171185	2.37649225	0.363849414	1.92268725	0.675493279
19.83	0.1098831	0.013529266	2.382929	0.374673615	1.92389525	0.66612384
19.84	0.109568175	0.013504775	2.37689525	0.366891346	1.92007675	0.659175668
19.85	0.1086073	0.013190121	2.371086	0.362831094	1.918939	0.66161494
19.86	0.1092038	0.013017694	2.36603025	0.371454036	1.92077875	0.668445958
19.87	0.1096332	0.01316269	2.37684625	0.368552594	1.92963325	0.651239865
19.88	0.10995595	0.011914631	2.37549875	0.36948167	1.943584	0.669137631
19.89	0.10968665	0.01252763	2.38304675	0.369412005	1.92583325	0.662948237
19.9	0.109861225	0.013135724	2.3784235	0.362287623	1.9296345	0.672552906
19.91	0.109297425	0.012237092	2.37277675	0.366220688	1.93048025	0.671171736
19.92	0.1096158	0.01167032	2.37593		0.363389896	1.9102895	0.638226861
19.93	0.109604875	0.011774498	2.37377425	0.365377794	1.92245875	0.65416427
19.94	0.109410075	0.011610167	2.3742595	0.367178577	1.927063	0.659249904
19.95	0.109571075	0.011878922	2.3812005	0.356110383	1.92433775	0.658533669
19.96	0.110189625	0.011638236	2.383183	0.359011823	1.90659325	0.654059211
19.97	0.1106701	0.011134214	2.375038	0.362531336	1.91834925	0.649777925
19.98	0.1101429	0.010862276	2.372688	0.359024148	1.9103615	0.644495104
19.99	0.1106432	0.011196589	2.37609925	0.356737019	1.92464525	0.661146621
20	0.110975725	0.011066688	2.375831	0.35800362	1.92953625	0.647280743
20.01	0.1108431	0.010567324	2.3785725	0.354516773	1.92037825	0.648448786
20.02	0.111474	0.010119809	2.3744905	0.352441157	1.92586225	0.651389695
20.03	0.1112647	0.010662917	2.37824975	0.358518012	1.9121585	0.640313366
20.04	0.109964875	0.011556617	2.371327	0.360338567	1.92165025	0.64574235
20.05	0.110795025	0.011439031	2.367333	0.356320999	1.907525	0.643566442
20.06	0.11058505	0.011854492	2.37334475	0.35419122	1.9153095	0.649158336
20.07	0.1100241	0.011800915	2.3724215	0.357050745	1.90552125	0.630538213
20.08	0.109920025	0.01199743	2.37318075	0.351317488	1.879905	0.614351184
20.09	0.1095666	0.012579853	2.3762375	0.353104136	1.89858425	0.623718747
20.1	0.10876755	0.01151144	2.3736785	0.351727687	1.8998345	0.613736922
20.11	0.109035875	0.011902627	2.367553	0.353631895	1.88146325	0.585810431
20.12	0.1085754	0.011535597	2.371468	0.355001117	1.9014305	0.603972747
20.13	0.10850475	0.011565114	2.371866	0.353874269	1.88966425	0.607982464
20.14	0.10885365	0.011874172	2.36743925	0.353561261	1.89478275	0.61432641
20.15	0.108653975	0.012264651	2.36773575	0.349537704	1.9099825	0.605780237
20.16	0.1088336	0.012269907	2.36404775	0.346176654	1.9085785	0.605047056
20.17	0.109046725	0.011891677	2.36499175	0.347748251	1.89829225	0.599523236
20.18	0.10877995	0.012009836	2.36119975	0.351635867	1.9125885	0.61218122
20.19	0.109278875	0.012546579	2.36072125	0.34346558	1.91738525	0.616112004
20.2	0.1085819	0.012236119	2.35752		0.349710975	1.91302825	0.611338273
20.21	0.1091657	0.012368887	2.35746575	0.347705142	1.907283	0.612090885
20.22	0.109768	0.012563473	2.3518015	0.346511317	1.92149		0.623130808
20.23	0.110449375	0.012335857	2.35625975	0.349536488	1.89975375	0.607546548
20.24	0.110006675	0.011921852	2.35856475	0.351881287	1.9123755	0.609277381
20.25	0.10916975	0.011882182	2.35820625	0.347801342	1.92218175	0.632696329
20.26	0.109215925	0.010916849	2.357612	0.343114978	1.90118125	0.591882496
20.27	0.109038325	0.011111874	2.35815175	0.343068447	1.872836	0.548275914
20.28	0.109170125	0.010702764	2.3622135	0.348367924	1.91041675	0.602038087
20.29	0.108797875	0.011511959	2.359553	0.345252172	1.90098075	0.595902947
20.3	0.108579775	0.011169851	2.36318825	0.341807744	1.90759475	0.593475511
20.31	0.107858625	0.011110244	2.36131625	0.341205437	1.8994585	0.604709413
20.32	0.10754255	0.011356705	2.35881025	0.345287004	1.90796775	0.612071427
20.33	0.107372575	0.011451473	2.3652485	0.34053724	1.90384475	0.609447694
20.34	0.10776925	0.011739495	2.35738225	0.342082023	1.90994425	0.593682964
20.35	0.108109625	0.011199411	2.35227325	0.33603545	1.89451875	0.585884299
20.36	0.109106175	0.011807834	2.3514705	0.348835152	1.89288375	0.582923466
20.37	0.108306575	0.011812427	2.361441	0.340012925	1.8939525	0.586287752
20.38	0.1087463	0.011748583	2.36023025	0.34065361	1.89960375	0.585102763
20.39	0.109158475	0.012283755	2.3516705	0.345330864	1.8909295	0.580160414
20.4	0.1087941	0.011751716	2.3541625	0.337090621	1.88280125	0.575820025
20.41	0.108124775	0.011379577	2.351636	0.339351232	1.884065	0.574178605
20.42	0.108061425	0.011921284	2.3616535	0.330418401	1.89118025	0.576184055
20.43	0.10801675	0.012148004	2.355426	0.332434209	1.8889865	0.567555684
20.44	0.107538575	0.011745801	2.351267	0.329833021	1.8918295	0.569801076
20.45	0.10769705	0.0122613	2.3562805	0.329287168	1.89277875	0.579931604
20.46	0.108050075	0.012433323	2.35466825	0.329400919	1.8920135	0.578367551
20.47	0.108336375	0.011843855	2.348558	0.334167364	1.898792	0.576342502
20.48	0.108217925	0.011636446	2.3612735	0.32682154	1.9131145	0.598893337
20.49	0.109152275	0.011866835	2.35277025	0.325491434	1.8990205	0.57942991
20.5	0.109109825	0.011647134	2.35476225	0.330281214	1.88706275	0.583587956
20.51	0.10872905	0.012052092	2.3527035	0.337686574	1.879305	0.562280952
20.52	0.10824855	0.011482926	2.35451575	0.326349051	1.89763875	0.586331809
20.53	0.108160125	0.011776611	2.35075875	0.329265013	1.902428	0.589767833
20.54	0.1082574	0.012058671	2.34960075	0.329511626	1.89484225	0.58612329
20.55	0.107879675	0.011738746	2.34621375	0.321043966	1.907501	0.608105554
20.56	0.107759025	0.012069632	2.34961425	0.332548865	1.902945	0.600335885
20.57	0.10814675	0.01182605	2.34398675	0.327541327	1.912853	0.57778245
20.58	0.108591425	0.011576129	2.347399	0.322204941	1.90231875	0.585591315
20.59	0.108995225	0.011717376	2.3455575	0.323310595	1.90792		0.604528543
20.6	0.108588425	0.011655023	2.34898225	0.324353076	1.8995425	0.586699824
20.61	0.10821845	0.011458706	2.349095	0.326349196	1.8802955	0.589919495
20.62	0.108671675	0.011523645	2.3493855	0.317480213	1.8960565	0.593971677
20.63	0.108172675	0.011436664	2.34335425	0.323652852	1.894251	0.59935352
20.64	0.10839935	0.011197704	2.34888025	0.316285279	1.9041995	0.610091617
20.65	0.1089105	0.011806423	2.344084	0.327966205	1.905241	0.59504289
20.66	0.10852385	0.011402554	2.346699	0.325973599	1.895295	0.584734808
20.67	0.107849725	0.011013406	2.34762925	0.32493112	1.9165065	0.588657927
20.68	0.10812515	0.010457786	2.348925	0.318745573	1.9090885	0.581510348
20.69	0.10844405	0.010986796	2.340493	0.316068401	1.906421	0.587726521
20.7	0.108289375	0.010710516	2.341908	0.328559258	1.90803825	0.572777553
20.71	0.108429525	0.009956716	2.3505535	0.314750754	1.9097175	0.574609358
20.72	0.10832955	0.010016465	2.34579625	0.320296462	1.883496	0.5645313
20.73	0.1088161	0.010341565	2.34233375	0.321657746	1.8972605	0.573242556
20.74	0.108602275	0.009885337	2.34234425	0.319503041	1.8831615	0.563226954
20.75	0.1088591	0.010617031	2.335112	0.322306054	1.884391	0.566559972
20.76	0.10891255	0.01020753	2.33554925	0.317296922	1.8846355	0.548111493
20.77	0.109514675	0.010310689	2.339485	0.320429616	1.87655875	0.536379627
20.78	0.10951895	0.01013104	2.340704	0.323050973	1.888236	0.555662096
20.79	0.109161675	0.010158672	2.33879975	0.32159708	1.8853625	0.539449468
20.8	0.10914035	0.010071553	2.33032275	0.31671614	1.8790315	0.534078329
20.81	0.109269875	0.010343572	2.33989075	0.327309934	1.86014025	0.519260252
20.82	0.108794975	0.009643775	2.33946225	0.320746867	1.8672465	0.531876776
20.83	0.1085093	0.009045702	2.342516	0.31638022	1.876757	0.558369997
20.84	0.108850325	0.010428203	2.34583925	0.321878576	1.908371	0.59163435
20.85	0.1086867	0.010286551	2.34388825	0.309865511	1.88751875	0.547828546
20.86	0.108576125	0.009826557	2.339558	0.320635843	1.86956125	0.525186363
20.87	0.108682475	0.010924792	2.33923725	0.323064067	1.8758145	0.531500889
20.88	0.1087816	0.010969494	2.33830025	0.31397412	1.87171075	0.539111109
20.89	0.1090407	0.010827155	2.33787525	0.325350027	1.871305	0.54305302
20.9	0.108357475	0.010573884	2.337225	0.318347315	1.883467	0.558336075
20.91	0.108742275	0.011753761	2.33791675	0.320163871	1.87607825	0.548914223
20.92	0.108348875	0.011039338	2.33007525	0.317323884	1.87454675	0.544901798
20.93	0.1078583	0.011054152	2.33159225	0.326112268	1.8738255	0.543842373
20.94	0.107829225	0.011486666	2.33027475	0.319502203	1.876612	0.535794539
20.95	0.1068222	0.011619907	2.339687	0.321351011	1.8725325	0.541974198
20.96	0.108046925	0.011343185	2.33901375	0.321148647	1.86616675	0.532744299
20.97	0.108362375	0.011391319	2.3376265	0.321574179	1.8842		.538633212
20.98	0.108480975	0.011436452	2.3364015	0.320617227	1.87649075	0.545847573
20.99	0.1083524	0.011092027	2.34262925	0.310721338	1.86860625	0.531560326
21	0.1089101	0.009841821	2.33599275	0.309646503	1.85115325	0.531948978
21.01	0.10834655	0.010329458	2.338762	0.317871108	1.86342575	0.532654379
21.02	0.1085187	0.010081785	2.3349465	0.318748849	1.8739685	0.545681725
21.03	0.108139	0.010209913	2.32570125	0.314809116	1.87223975	0.544624689
21.04	0.1087697	0.010925156	2.33573325	0.309620983	1.8693105	0.534445134
21.05	0.109220075	0.011081219	2.3396395	0.31649783	1.861319	0.523055072
21.06	0.1083866	0.011486973	2.3356675	0.315717789	1.86393375	0.5242115
21.07	0.108513125	0.011225417	2.336604	0.321063652	1.8621235	0.532406148
21.08	0.1079745	0.011172278	2.32898275	0.313618107	1.863562	0.548974695
21.09	0.10822215	0.011490433	2.333063	0.317615081	1.865555	0.546595322
21.1	0.10834555	0.011444634	2.33481925	0.306412057	1.893663	0.57183776
21.11	0.10745445	0.011853022	2.33471375	0.307921481	1.87733725	0.565224052
21.12	0.107602975	0.011128684	2.3386525	0.314960421	1.88449125	0.5606879
21.13	0.10794765	0.010590864	2.32854825	0.318495923	1.8774775	0.556555176
21.14	0.108307875	0.010773848	2.33423425	0.315752144	1.8662065	0.543997105
21.15	0.10865755	0.010995157	2.33668075	0.316543962	1.8730555	0.554918065
21.16	0.107730825	0.010436612	2.3317785	0.317436308	1.855735	0.541034227
21.17	0.108026575	0.010483133	2.33377875	0.309745389	1.87684125	0.544633104
21.18	0.1078635	0.010440972	2.3385575	0.30872379	1.87731625	0.554270987
21.19	0.108181975	0.011068086	2.33430925	0.314326698	1.84374		0.51806181
21.2	0.1081724	0.010361781	2.33209475	0.319038792	1.8557425	0.543078415
21.21	0.10831705	0.01045914	2.33857525	0.308384193	1.85605275	0.53459206
21.22	0.108648	0.01035529	2.3380165	0.300054177	1.8726855	0.563607671
21.23	0.1088668	0.010714429	2.336887	0.30469502	1.85931775	0.547862742
21.24	0.1090652	0.010278576	2.334864	0.30526246	1.86288125	0.531673585
21.25	0.1088179	0.010365432	2.33640275	0.308186644	1.86851675	0.537350259
21.26	0.10843285	0.010585573	2.332027	0.312331269	1.85240825	0.54509675
21.27	0.108610875	0.010087669	2.3357525	0.306311841	1.860508	0.551945426
21.28	0.1086593	0.010528947	2.33259575	0.306634147	1.86516125	0.543191941
21.29	0.109574175	0.010528822	2.3294225	0.305859374	1.85860925	0.540016895
21.3	0.109722925	0.01006844	2.33004925	0.304937918	1.85392675	0.538677292
21.31	0.1092517	0.009697606	2.33530275	0.30901579	1.87476475	0.549002704
21.32	0.108808925	0.009259412	2.334144	0.30113215	1.8491325	0.531935891
21.33	0.10824615	0.010045037	2.3308105	0.311248641	1.86020925	0.5369585
21.34	0.108725575	0.009525989	2.32665025	0.303096672	1.8634135	0.542844334
21.35	0.108154275	0.008652258	2.33532275	0.302150054	1.870198	0.55014682
21.36	0.108133125	0.008664393	2.33530475	0.305898339	1.86678475	0.557985205
21.37	0.107937625	0.009370179	2.336721	0.304041825	1.85908425	0.546320596
21.38	0.107642125	0.008705646	2.32885725	0.30206952	1.8535295	0.556053742
21.39	0.10772355	0.009413722	2.3303625	0.301202719	1.86629025	0.55887992
21.4	0.107690725	0.00940372	2.33524125	0.307732099	1.84663225	0.55713082
21.41	0.108307625	0.009988052	2.33705475	0.298989337	1.850738	0.555811178
21.42	0.108149875	0.010133285	2.3373		0.302061711	1.8521395	0.562911935
21.43	0.1077328	0.010232169	2.3422305	0.308327248	1.86063025	0.55519201
21.44	0.10761465	0.010307559	2.34063875	0.300306034	1.86022675	0.553063225
21.45	0.1075		0.010395181	2.33831925	0.302800926	1.859568	0.554176311
21.46	0.107387375	0.010685836	2.33883125	0.301127434	1.84983675	0.565537286
21.47	0.107282225	0.010371726	2.33325625	0.303353582	1.85724075	0.562210979
21.48	0.108615575	0.01050815	2.334861	0.307282819	1.86699125	0.560690414
21.49	0.10800695	0.010001992	2.33927475	0.296817992	1.853918	0.554017055
21.5	0.1082002	0.008967632	2.33677325	0.297585542	1.847909	0.555809712
21.51	0.1081994	0.008648	2.33623525	0.295486137	1.84185375	0.550956455
21.52	0.1090569	0.008348845	2.34448025	0.301686907	1.86048475	0.551384118
21.53	0.108483275	0.008967031	2.34211625	0.299532667	1.8472565	0.539909811
21.54	0.109010425	0.008838975	2.3412275	0.300734197	1.8450125	0.552452422
21.55	0.10911735	0.009356193	2.340295	0.298433399	1.842526	0.550786739
21.56	0.10840835	0.009277558	2.3435855	0.303057012	1.855794	0.541076614
21.57	0.108709725	0.009394863	2.34078925	0.304157396	1.8526635	0.547744416
21.58	0.108548525	0.00972386	2.34174525	0.300807134	1.85735325	0.558856032
21.59	0.109259675	0.009684981	2.34625675	0.306888551	1.845645	0.562422543
21.6	0.10971515	0.009955397	2.3469175	0.297799389	1.85758575	0.564080019
21.61	0.109170475	0.010488704	2.35253375	0.305396466	1.8548345	0.567125688
21.62	0.1095304	0.010607304	2.350509	0.301975862	1.86371		0.563819243
21.63	0.10865155	0.011647319	2.3473605	0.304706337	1.87849075	0.605799696
21.64	0.109016075	0.012612703	2.34693125	0.301621662	1.855366	0.569638673
21.65	0.1093535	0.012234423	2.3583875	0.30896615	1.860296	0.573362447
21.66	0.1093023	0.01152224	2.3524655	0.304862917	1.850476	0.562799181
21.67	0.10992115	0.011150552	2.35519625	0.305886794	1.85805375	0.557491118
21.68	0.1094185	0.011551175	2.3515525	0.303315984	1.85371025	0.559706453
21.69	0.109030075	0.011194099	2.35419425	0.294205009	1.857335	0.573889076
21.7	0.10914665	0.011014692	2.34442875	0.301614017	1.86615525	0.580798788
21.71	0.10886205	0.010970771	2.35324075	0.301023868	1.86224575	0.569347245
21.72	0.10875365	0.011762519	2.35766175	0.304087927	1.8449495	0.56186387
21.73	0.10939525	0.010870232	2.35855325	0.300471276	1.847481	0.567890568
21.74	0.10923775	0.011821923	2.35618475	0.298653695	1.85132225	0.558671824
21.75	0.1090466	0.011783285	2.35880825	0.302260604	1.8401475	0.562146443
21.76	0.109313625	0.011499628	2.352684	0.306805067	1.84395475	0.566687862
21.77	0.109363	0.011018681	2.359468	0.303066663	1.84930925	0.567698491
21.78	0.109258	0.011062448	2.35637		0.299026472	1.849576	0.570211587
21.79	0.1091407	0.011245396	2.35882675	0.301907177	1.8471185	0.567723153
21.8	0.10952125	0.011671965	2.35700175	0.301477716	1.8496675	0.570888123
21.81	0.1094635	0.01152165	2.360824	0.302506862	1.85926375	0.586976303
21.82	0.1094633	0.011296478	2.36375575	0.298227098	1.84797		0.573385669
21.83	0.108746925	0.010564165	2.3610245	0.298991451	1.851827	0.576207252
21.84	0.109219975	0.010606285	2.35804325	0.300947644	1.84494275	0.577258799
