Experiment subset: sand-gravel (SG) on rough bed
Data tables for cross sections at x= 32, 66, and 90 m are listed in succession below,
separated by blank lines and headers.				


Cross section: x = 32 m						
Column Headings: t is the time since gate release. h is the mean flow thickness. sigma is the mean						
basal total normal stress and pbed is the mean basal pore-fluid pressure. ""SD"" denotes the 						
standard deviation from the mean. 						
						
t(s)	h(m)		SD h(m)		sigma(kPa)	SD sigma(kPa)	pbed(kPa)	SD pbed(kPa)
17.71	0.2272		0.063215632	4.91224475	1.34915152	1.152657425	1.117948324
17.72	0.22788045	0.064469965	4.92258525	1.352675819	1.174976975	1.130361755
17.73	0.227460975	0.064750425	4.92383925	1.353780509	1.152165025	1.088003917
17.74	0.225820425	0.064222385	4.92071075	1.352139179	1.16778025	1.113070281
17.75	0.225274025	0.062622154	4.91686775	1.357931554	1.17061045	1.131380888
17.76	0.22623135	0.065688869	4.9057715	1.35991445	1.142281125	1.130669119
17.77	0.225128425	0.064417653	4.90403525	1.375078264	1.1497164	1.093126663
17.78	0.224950375	0.065233246	4.90440925	1.375195636	1.155363275	1.10962052
17.79	0.22595625	0.066616644	4.89092375	1.390562604	1.17326755	1.096380675
17.8	0.225211025	0.066954161	4.88492625	1.389752439	1.186146275	1.130736705
17.81	0.224215375	0.069229963	4.889777	1.383968685	1.1699274	1.132828565
17.82	0.2241823	0.069632713	4.87886175	1.403941844	1.139286675	1.085357107
17.83	0.224827425	0.069474042	4.87811975	1.405919267	1.057869925	0.976572294
17.84	0.226603875	0.071894146	4.87143525	1.412831116	1.067972	0.985025968
17.85	0.226264525	0.072977457	4.8732925	1.413904042	1.0654687	0.998273799
17.86	0.226813825	0.071973761	4.8855155	1.407864049	1.113635275	1.060551085
17.87	0.22797635	0.07116133	4.86978225	1.419318607	1.108289375	1.063326155
17.88	0.226523475	0.068891375	4.8734905	1.409051722	1.109844275	1.042011084
17.89	0.22617225	0.068367546	4.8691465	1.407799149	1.08268505	1.010142915
17.9	0.226024825	0.068030284	4.869837	1.409026946	1.085205225	1.014004704
17.91	0.226186625	0.069852163	4.8737635	1.410213801	1.100740075	1.047310817
17.92	0.22466945	0.068706938	4.8675345	1.402813528	1.08203535	1.039639233
17.93	0.2239082	0.069842749	4.860478	1.420302413	1.11903275	1.062905484
17.94	0.22338455	0.070661373	4.85054425	1.427318923	1.147483775	1.078997542
17.95	0.223868175	0.071942185	4.8534945	1.422342034	1.151220125	1.101230703
17.96	0.223866975	0.07211437	4.836781	1.436572123	1.122797775	1.08791681
17.97	0.222353425	0.071910726	4.846317	1.428851018	1.110973925	1.030394923
17.98	0.223249225	0.071940442	4.8385135	1.439829818	1.11128585	1.048057156
17.99	0.22334915	0.070745907	4.8370535	1.436889404	1.08267595	1.006337345
18	0.221816425	0.068571072	4.844956	1.432866964	1.103853375	1.032337022
18.01	0.221711775	0.067349955	4.8384855	1.434424274	1.112147825	1.072926352
18.02	0.220497875	0.067169622	4.829509	1.44136474	1.10042545	1.028914314
18.03	0.2192736	0.066061302	4.83264525	1.443486273	1.100584675	1.039261793
18.04	0.21984135	0.06699576	4.835772	1.426743469	1.1116921	1.031378091
18.05	0.2198556	0.067440785	4.8449445	1.431194729	1.10854955	1.045199205
18.06	0.21993155	0.066613042	4.84185625	1.433185061	1.1106438	1.010202451
18.07	0.220431125	0.066670632	4.84654775	1.426592316	1.07723845	0.97268914
18.08	0.219227925	0.065999517	4.8560345	1.413539967	1.08324375	0.982075226
18.09	0.21991875	0.065132168	4.85311225	1.406812504	1.080527375	0.990800349
18.1	0.220803025	0.063505358	4.8633495	1.406094184	1.071925075	1.010650305
18.11	0.221697225	0.062125885	4.862266	1.397658813	1.12840775	1.038094377
18.12	0.2231435	0.061812916	4.8836825	1.389746833	1.16377025	1.096518235
18.13	0.2242977	0.061657974	4.883728	1.386254867	1.200287775	1.1282375
18.14	0.22504695	0.060313528	4.87887725	1.393642714	1.183001225	1.133992826
18.15	0.225343425	0.058014551	4.88247975	1.387069835	1.1871684	1.13616421
18.16	0.22450205	0.057777524	4.8827865	1.388457662	1.1390901	1.064951869
18.17	0.224291075	0.058489019	4.87934575	1.389655902	1.175717375	1.134954606
18.18	0.223122975	0.05922861	4.8860825	1.386108229	1.1834302	1.129014279
18.19	0.22163675	0.059340064	4.87271875	1.38938464	1.22070355	1.161253398
18.2	0.220787275	0.059327609	4.870475	1.38422438	1.2098809	1.166066603
18.21	0.221256475	0.061228669	4.8658445	1.391699426	1.226056675	1.15695564
18.22	0.220342875	0.060902152	4.858995	1.391477781	1.17054545	1.092426422
18.23	0.219615325	0.061356148	4.84987825	1.392237725	1.154084225	1.081100235
18.24	0.21965135	0.062188046	4.848299	1.40038983	1.144715125	1.055199976
18.25	0.218318375	0.061218585	4.8414755	1.397907051	1.1301447	1.048375523
18.26	0.218422125	0.061397402	4.84583075	1.400646929	1.14628545	1.069380255
18.27	0.217748275	0.060945924	4.842856	1.410845455	1.113449125	1.016278065
18.28	0.21790385	0.062279106	4.84020225	1.406702245	1.110715	0.99200861
18.29	0.2181589	0.061159831	4.8314825	1.410990539	1.172786775	1.084899308
18.3	0.218579325	0.060555575	4.832149	1.409954102	1.146639475	1.058647638
18.31	0.218295175	0.060307289	4.83345925	1.406790808	1.1160921	1.029576037
18.32	0.21861665	0.060598154	4.83675425	1.40282883	1.108776325	1.010279138
18.33	0.2174737	0.062597745	4.81900475	1.396929795	1.12695025	1.015575263
18.34	0.216972725	0.062566644	4.8288895	1.401656323	1.114731575	1.003330773
18.35	0.215632225	0.061386312	4.819169	1.402808369	1.121500875	1.037590178
18.36	0.215558875	0.060632921	4.81706375	1.402358881	1.119252	1.022357918
18.37	0.215350675	0.060300722	4.811247	1.409553997	1.130277925	1.00290301
18.38	0.2155267	0.060468047	4.80683475	1.405427598	1.102624	0.996758789
18.39	0.215980775	0.062121739	4.803173	1.408009936	1.086341425	0.978016111
18.4	0.21630315	0.061033254	4.79723375	1.408070904	1.092124175	0.99560124
18.41	0.2162102	0.060560073	4.78812025	1.414853486	1.0919595	0.994107316
18.42	0.21639425	0.062714507	4.80234425	1.4084777	1.0888771	0.967141979
18.43	0.2149878	0.060503257	4.8017465	1.403733944	1.08710725	0.961060793
18.44	0.215323675	0.060259442	4.796383	1.403905798	1.0777108	0.972562727
18.45	0.2151965	0.058346522	4.79481225	1.408185586	1.10232175	1.00857093
18.46	0.214800425	0.058767331	4.792676	1.408602551	1.088988475	0.983734288
18.47	0.213586825	0.059682586	4.7984155	1.402721592	1.076666425	0.956888721
18.48	0.213746575	0.058522492	4.8021565	1.398306958	1.1056233	0.967725537
18.49	0.2142727	0.059195687	4.797523	1.398327541	1.0936497	0.96615642
18.5	0.21425135	0.060007217	4.78313825	1.402178583	1.06718085	0.9419124
18.51	0.213775275	0.060299085	4.78158525	1.394495447	1.042101875	0.93327122
18.52	0.2129234	0.06041702	4.78415375	1.388502298	1.0456683	0.941129465
18.53	0.212124225	0.060992751	4.77766075	1.390801653	1.108702475	0.998861418
18.54	0.21105675	0.060080515	4.78371275	1.382847825	1.079246275	0.954281098
18.55	0.21100895	0.058731853	4.7763535	1.396260916	1.0661534	0.966906346
18.56	0.21151705	0.057544247	4.77746275	1.38035771	1.084098375	0.976628545
18.57	0.212004825	0.057696619	4.7749305	1.391998212	1.0821677	0.94457969
18.58	0.21192815	0.058482781	4.77589025	1.383458663	1.05144045	0.983020322
18.59	0.212537325	0.059543506	4.77735525	1.378801764	1.085051925	0.967652723
18.6	0.212105375	0.058939542	4.77596825	1.388517315	1.100468825	1.000283583
18.61	0.211665175	0.058197627	4.78986925	1.379521292	1.10751455	0.999996577
18.62	0.21181285	0.057033151	4.784704	1.382368267	1.12977545	0.977509586
18.63	0.21147885	0.055926884	4.774651	1.384069919	1.109113675	0.994530744
18.64	0.210650375	0.057220891	4.77667975	1.382679482	1.12875805	1.022915313
18.65	0.21060285	0.057179029	4.78274675	1.383754527	1.10682575	1.014526658
18.66	0.211425025	0.058480497	4.78537625	1.362177794	1.04450475	0.91864465
18.67	0.21169325	0.05859065	4.7867925	1.36911572	1.091642375	0.988443935
18.68	0.21120575	0.057425638	4.78117175	1.35099836	1.1094076	1.010063284
18.69	0.211271625	0.057775707	4.786252	1.352545132	1.098162125	0.979536464
18.7	0.212126175	0.057004074	4.7923545	1.362082026	1.0890343	0.989869724
18.71	0.212387175	0.055711354	4.80189775	1.348574747	1.10838765	1.000870496
18.72	0.21287795	0.055825101	4.80748675	1.346611615	1.139259475	1.01919758
18.73	0.213927275	0.054087404	4.805085	1.337618224	1.138036525	1.009276524
18.74	0.215262075	0.053388465	4.82603375	1.326883355	1.13196795	1.011822192
18.75	0.21741485	0.051107588	4.82600175	1.32751606	1.161289075	1.058546592
18.76	0.217935325	0.050998467	4.84058075	1.3196504	1.160876425	1.041868427
18.77	0.218786825	0.049751299	4.840753	1.302544671	1.132166925	1.068411049
18.78	0.220577725	0.050304912	4.85062825	1.309675504	1.1423574	1.049678689
18.79	0.220162325	0.049463774	4.849795	1.308158448	1.17716		1.083465632
18.8	0.2193828	0.049156702	4.85558825	1.299378707	1.18898975	1.128558411
18.81	0.218904225	0.050698674	4.84881425	1.300494175	1.1584299	1.079091546
18.82	0.21843115	0.052097663	4.85792675	1.29371633	1.182455375	1.100100943
18.83	0.2182356	0.052498694	4.85407575	1.297350298	1.18406945	1.073012348
18.84	0.21716575	0.053180643	4.85494		1.296062269	1.19166545	1.072246751
18.85	0.2165785	0.053251522	4.84784775	1.307673808	1.1520377	1.059241423
18.86	0.2167039	0.053122383	4.84705575	1.306171265	1.162940175	1.072031074
18.87	0.217278575	0.052917132	4.846708	1.306967407	1.16577135	1.04536886
18.88	0.217082325	0.052519784	4.84138875	1.309571379	1.093469425	0.9800497
18.89	0.216820925	0.052688222	4.842276	1.319800579	1.131324075	1.026155879
18.9	0.21738105	0.054093	4.837168	1.321649477	1.142762625	1.051863214
18.91	0.21653315	0.055226622	4.82736625	1.32698302	1.151351975	1.056874447
18.92	0.2174785	0.054357376	4.82881225	1.329892261	1.118027925	0.983569082
18.93	0.2174812	0.054628567	4.83427225	1.334896984	1.106797425	0.982718979
18.94	0.21718915	0.054100954	4.831749	1.336471639	1.11279785	0.975850965
18.95	0.2173267	0.054196763	4.82787575	1.343577887	1.099378475	1.000924847
18.96	0.217478125	0.054769977	4.83550975	1.333560433	1.1114364	1.007160345
18.97	0.2187832	0.054210601	4.83306575	1.342315296	1.08513015	0.959149865
18.98	0.218792575	0.053956758	4.8248555	1.349978364	1.08088695	0.941947697
18.99	0.217779625	0.053399091	4.827766	1.337916353	1.123029	0.949727122
19	0.21845855	0.05401265	4.829443	1.346463079	1.127365375	1.01965518
19.01	0.2180111	0.055942251	4.832647	1.345208014	1.145854075	1.027487475
19.02	0.217265075	0.056631411	4.831106	1.344594849	1.134703	1.031959413
19.03	0.21691965	0.057142049	4.83166325	1.347308391	1.1303396	1.051669798
19.04	0.217208125	0.057637047	4.83139275	1.345949957	1.089821225	0.979605682
19.05	0.218503025	0.058156665	4.8367885	1.348907553	1.04625865	0.930567745
19.06	0.21908285	0.057013819	4.8303495	1.345580493	1.1082161	1.008676698
19.07	0.219171825	0.057208737	4.8225785	1.357063026	1.10043375	0.976708768
19.08	0.219498775	0.057410821	4.84403225	1.360346296	1.0937657	0.962969375
19.09	0.21880755	0.057544388	4.82833075	1.363358447	1.06979705	0.945813151
19.1	0.21924515	0.056565757	4.82448625	1.355549223	1.076654125	0.963475138
19.11	0.218887025	0.056530461	4.8264565	1.35793337	1.05621155	0.917794173
19.12	0.218286125	0.057061668	4.8239765	1.367053998	1.06203255	0.920492447
19.13	0.218465325	0.057526739	4.82204225	1.369356752	1.0875639	0.951552691
19.14	0.21874755	0.057995883	4.8237395	1.374487358	1.075118075	0.963219687
19.15	0.21890505	0.058198369	4.82091475	1.37961843	1.043380825	0.919523154
19.16	0.217992675	0.058243801	4.82550575	1.377533038	1.071186825	0.908844116
19.17	0.218197725	0.058115029	4.82599225	1.373381254	1.058815975	0.90553503
19.18	0.21911215	0.058097774	4.8251755	1.37850737	1.07924745	0.940633773
19.19	0.2192593	0.05795305	4.83599925	1.372891132	1.055064275	0.902823981
19.2	0.220042125	0.057989182	4.8305245	1.373778945	1.03123975	0.914748176
19.21	0.2203037	0.058585813	4.82244425	1.37842949	1.042294625	0.923514219
19.22	0.2196709	0.059378391	4.8219095	1.385760626	1.044574225	0.911676777
19.23	0.218807925	0.059930027	4.821606	1.386326219	1.088239	0.948185051
19.24	0.218296325	0.059911589	4.8234465	1.380021419	1.09813445	0.970030813
19.25	0.2177893	0.058746777	4.82144325	1.390926072	1.09136845	0.990018162
19.26	0.2177824	0.058826807	4.82465425	1.414511169	1.117106375	0.9678604
19.27	0.21918035	0.060722654	4.81647825	1.402079882	1.136326175	1.006299876
19.28	0.2189494	0.060869512	4.81050825	1.41189922	1.134911825	1.006043963
19.29	0.2188485	0.060241373	4.80509675	1.416459867	1.147279875	0.978306749
19.3	0.217721625	0.060155959	4.8072415	1.420828255	1.1101824	0.970514967
19.31	0.21772725	0.060699253	4.80881825	1.419673409	1.075616175	0.920660672
19.32	0.217919025	0.060731102	4.80749175	1.423656527	1.1213828	0.960794793
19.33	0.21814595	0.060315432	4.805091	1.42560912	1.1134059	0.968798821
19.34	0.2184194	0.06026835	4.8065625	1.428733102	1.0749751	0.955018562
19.35	0.218284825	0.059764265	4.8130065	1.427626509	1.0831943	0.962208879
19.36	0.21788835	0.059297615	4.80732575	1.427806689	1.0651747	0.922715614
19.37	0.2180151	0.060279194	4.81068425	1.438446895	1.088905525	0.920350368
19.38	0.218322625	0.060415353	4.80671525	1.438857892	1.091374025	0.928410557
19.39	0.218982075	0.059805674	4.80929225	1.436692893	1.055799425	0.958247846
19.4	0.218904125	0.060092505	4.805245	1.438554475	1.077193575	0.980362774
19.41	0.219169625	0.060313176	4.80782575	1.438713329	1.0993754	0.977300049
19.42	0.220100225	0.060781294	4.810883	1.445333953	1.08738045	0.937424937
19.43	0.220938025	0.060695001	4.8102265	1.449745432	1.08672335	0.938627081
19.44	0.220293575	0.061897677	4.8119605	1.451192882	1.05071025	0.92491299
19.45	0.220138825	0.061712824	4.81152075	1.459479262	1.05834435	0.935338588
19.46	0.2200651	0.061167324	4.8196575	1.470128484	1.054141375	0.91535593
19.47	0.22074055	0.060631618	4.81549925	1.466138624	1.0694555	0.942742628
19.48	0.220351975	0.062190503	4.8100955	1.470656387	1.100336875	0.971146884
19.49	0.2205676	0.062764202	4.8137725	1.465260124	1.089276325	0.970901564
19.5	0.220365075	0.063224465	4.81350175	1.466190318	1.07214405	0.954530766
19.51	0.22094205	0.064224954	4.81502775	1.476074124	1.074437675	0.943537603
19.52	0.220504025	0.064020489	4.81360875	1.476576218	1.0882135	0.926831227
19.53	0.220937825	0.064043032	4.81634225	1.474301377	1.10244715	0.966818278
19.54	0.220834025	0.063346509	4.817645	1.467170944	1.059816775	0.900457666
19.55	0.220938775	0.061228981	4.813142	1.486863011	1.0940686	0.956702195
19.56	0.22145305	0.060811247	4.8170455	1.476854405	1.117365625	0.979715592
19.57	0.221646375	0.061881774	4.822524	1.48663637	1.129199175	0.963437385
19.58	0.22121285	0.06243296	4.82588975	1.482344065	1.07547715	0.937465935
19.59	0.219909875	0.06201636	4.82343925	1.492201484	1.117593575	0.973945579
19.6	0.2198103	0.06228252	4.8213035	1.487649884	1.10322305	0.953706718
19.61	0.220423625	0.061227164	4.82417225	1.482159607	1.09953835	0.944540011
19.62	0.2209425	0.061253177	4.8207895	1.494424246	1.085673475	0.923828866
19.63	0.21877365	0.062484895	4.82073575	1.492834174	1.1227986	0.951667425
19.64	0.218301475	0.061494636	4.813632	1.49747445	1.127601775	0.97182103
19.65	0.2187709	0.062106434	4.8176395	1.495453303	1.081506175	0.948770497
19.66	0.2199771	0.062922244	4.820458	1.498127498	1.064304125	0.960483094
19.67	0.21950235	0.063208957	4.819525	1.500378968	1.120921975	0.941854137
19.68	0.2196725	0.063586212	4.81775825	1.501793394	1.07828915	0.947821618
19.69	0.219964	0.064050408	4.8111005	1.506544483	1.08755635	0.969464134
19.7	0.220472825	0.064191347	4.8116565	1.5054452	1.11211025	0.986353336
19.71	0.22058575	0.065044322	4.803855	1.509106987	1.0895922	0.927806916
19.72	0.2205004	0.065634525	4.80774225	1.512498171	1.058308725	0.909562216
19.73	0.21951045	0.066260109	4.80820075	1.517883803	1.079947975	0.940843778
19.74	0.218983025	0.06642722	4.80556575	1.52703225	1.0847314	0.95196881
19.75	0.219106425	0.065764979	4.804437	1.533272735	1.104450725	0.958360658
19.76	0.21912605	0.065456737	4.80493125	1.532549339	1.08655555	0.964604973
19.77	0.218944925	0.065988484	4.80761475	1.536071361	1.066475475	0.918122831
19.78	0.217839525	0.06562781	4.80624975	1.539465859	1.056599325	0.915586108
19.79	0.21919935	0.065160834	4.8002785	1.53507627	1.070835475	0.935629878
19.8	0.21887005	0.065729467	4.79988225	1.547327174	1.065189775	0.933767485
19.81	0.220206525	0.066052738	4.8147275	1.540939614	1.02120205	0.867505817
19.82	0.2200252	0.066798384	4.8068605	1.549679219	1.017902125	0.886020964
19.83	0.219109375	0.06584347	4.80714725	1.541725931	1.052449525	0.913429543
19.84	0.219258275	0.0653441	4.80149025	1.544964102	1.03232145	0.891226994
19.85	0.219238525	0.065773895	4.80640425	1.539552384	1.06175135	0.928123331
19.86	0.2201469	0.065590501	4.80316175	1.536622098	1.071338425	0.941048984
19.87	0.219276	0.068457631	4.7979435	1.549029958	1.04651205	0.903665538
19.88	0.218975775	0.068823524	4.80157825	1.553964413	1.036422775	0.876647969
19.89	0.21810595	0.068346581	4.80247425	1.552695417	1.046373153	0.96618871
19.9	0.2186129	0.06755652	4.8063705	1.555395388	1.075642275	0.954443927
19.91	0.2187436	0.067842538	4.80235825	1.556560479	1.0749938	0.941802288
19.92	0.2190166	0.068197423	4.8033355	1.555573653	1.07416615	0.943226111
19.93	0.2195151	0.068439889	4.80349975	1.555829104	1.05231935	0.933987717
19.94	0.21879		0.067540741	4.79764725	1.569452327	1.050466075	0.95189127
19.95	0.219843475	0.06664953	4.79910825	1.566524237	1.0605675	0.9320088
19.96	0.221001175	0.067557297	4.797483	1.566098505	1.0468035	0.935587001
19.97	0.2207372	0.066702147	4.799667	1.574171775	1.084745725	0.941495545
19.98	0.2199533	0.066384528	4.80245675	1.5697357	1.072561675	0.927252098
19.99	0.219511975	0.06663426	4.79541175	1.574762583	1.065014125	0.928330655
20	0.219064775	0.066348884	4.80880325	1.566834846	1.031478875	0.888691347
20.01	0.21932305	0.066670904	4.80813225	1.571393881	1.04527105	0.907227381
20.02	0.22021435	0.065692885	4.80361275	1.567645834	1.057588375	0.917748634
20.03	0.22123655	0.064428547	4.81326325	1.56947894	1.070724675	0.924700677
20.04	0.220732625	0.065124068	4.81229425	1.568894122	1.031459225	0.874082637
20.05	0.2205717	0.065357641	4.82278825	1.562501791	1.073381375	0.933619101
20.06	0.2200129	0.065893032	4.823567	1.56489615	1.05318095	0.905397629
20.07	0.221662225	0.064291166	4.81979375	1.573522378	1.063643325	0.904140564
20.08	0.22187245	0.064564537	4.8230585	1.576030742	1.0810337	0.959373586
20.09	0.22126945	0.065168418	4.8227675	1.578719964	1.086536125	0.937728955
20.1	0.2217247	0.065492501	4.82518775	1.571106622	1.0594179	0.903365841
20.11	0.221512225	0.066113724	4.8236635	1.57759659	1.1071212	0.95018092
20.12	0.22170185	0.067240467	4.82786425	1.57994089	1.0885469	0.943350646
20.13	0.2218073	0.068365996	4.81948675	1.580904716	1.07388535	0.940660836
20.14	0.2216345	0.069772902	4.825432	1.58541823	1.070122175	0.964225605
20.15	0.22290555	0.06835041	4.82860675	1.589752705	1.0740501	0.920204909
20.16	0.223745625	0.068479393	4.8295365	1.584959264	1.058006025	0.895962264
20.17	0.22469475	0.068292993	4.8234685	1.599843697	1.096458225	0.902156371
20.18	0.223834975	0.068714653	4.82948375	1.59321638	1.076065525	0.925605953
20.19	0.2238965	0.069317728	4.82529825	1.602067402	1.091389875	0.926900082
20.2	0.22408135	0.069510061	4.83278		1.605645081	1.09189055	0.919367146
20.21	0.22355885	0.070482962	4.8317335	1.601800287	1.089310175	0.923312416
20.22	0.222962025	0.07053664	4.8345045	1.603958166	1.09651355	0.901189947
20.23	0.222995725	0.069890297	4.83041775	1.601808848	1.069269975	0.881157898
20.24	0.223469175	0.070290102	4.82859075	1.609587845	1.05740135	0.877074965
20.25	0.222847175	0.070887857	4.8310125	1.613269636	1.068297775	0.905871999
20.26	0.223325775	0.069739987	4.8336575	1.611193537	1.053812775	0.87664941
20.27	0.223117275	0.070594017	4.83212475	1.613570226	1.078042875	0.887898596
20.28	0.224243925	0.070265868	4.83357175	1.612649618	1.0899681	0.947378294
20.29	0.224724625	0.069878661	4.82786525	1.634011586	1.079396725	0.936799584
20.3	0.225128125	0.070574273	4.8349995	1.626728699	1.0559568	0.938536624
